1635605752.615567,0
1635605752.632181,0
1635605752.654330,0
1635605752.672791,0
1635605752.686479,0
1635605752.699864,0
1635605752.713602,0
1635605752.727162,0
1635605752.744244,0
1635605752.761247,0
1635605752.775025,0
1635605752.788499,0
1635605752.802140,0
1635605752.816718,0
1635605752.831366,0
1635605752.847002,0
1635605752.862619,0
1635605752.876211,0
1635605752.889749,0
1635605752.903349,0
1635605752.917360,0
1635605752.931242,0
1635605752.948150,0
1635605752.965776,0
1635605752.979834,0
1635605752.995141,0
1635605753.009230,0
1635605753.022600,0
1635605753.038571,0
1635605753.054112,0
1635605753.073931,0
1635605753.087566,0
1635605753.114468,0
1635605753.129091,0
1635605753.151048,0
1635605753.168875,0
1635605753.182503,0
1635605753.197430,0
1635605753.211827,0
1635605753.226444,0
1635605753.249214,0
1635605753.270223,0
1635605753.284161,0
1635605753.298262,0
1635605753.311885,0
1635605753.324984,0
1635605753.343513,0
1635605753.360746,0
1635605753.377734,0
1635605753.391140,0
1635605753.405515,0
1635605753.420097,0
1635605753.433618,0
1635605753.456744,0
1635605753.477306,0
1635605753.491076,0
1635605753.504169,0
1635605753.518358,0
1635605753.533458,0
1635605753.557203,0
1635605753.573301,0
1635605753.587022,0
1635605753.601011,0
1635605753.615207,0
1635605753.631440,0
1635605753.652243,0
1635605753.674655,0
1635605753.688745,0
1635605753.713945,0
1635605753.728762,0
1635605753.742843,0
1635605753.759071,0
1635605753.775736,0
1635605753.789233,0
1635605753.802903,0
1635605753.817757,0
1635605753.832732,0
1635605753.858764,0
1635605753.877808,0
1635605753.891295,0
1635605753.906083,0
1635605753.920357,0
1635605753.933971,0
1635605753.950843,0
1635605753.973673,0
1635605753.995417,0
1635605754.010315,0
1635605754.030061,0
1635605754.044972,0
1635605754.061270,0
1635605754.105915,0
1635605754.129481,0
1635605754.152349,0
1635605754.177402,0
1635605754.201421,0
1635605754.226364,0
1635605754.248770,0
1635605754.262450,0
1635605754.280310,0
1635605754.294060,0
1635605754.313871,0
1635605754.327271,0
1635605754.350901,0
1635605754.370964,0
1635605754.385175,0
1635605754.400810,0
1635605754.418890,0
1635605754.433540,0
1635605754.456211,0
1635605754.475566,0
1635605754.490645,0
1635605754.504124,0
1635605754.523530,0
1635605754.537571,0
1635605754.561491,0
1635605754.583114,0
1635605754.597011,0
1635605754.610588,0
1635605754.624683,0
1635605754.638003,0
1635605754.651711,0
1635605754.666684,0
1635605754.684932,0
1635605754.705901,0
1635605754.719328,0
1635605754.733120,0
1635605754.746932,0
1635605754.767736,0
1635605754.783747,0
1635605754.797588,0
1635605754.810999,0
1635605754.824519,0
1635605754.838732,0
1635605754.852159,0
1635605754.868547,0
1635605754.886114,0
1635605754.899952,0
1635605754.913516,0
1635605754.927190,0
1635605754.941845,0
1635605754.962480,0
1635605754.981164,0
1635605754.998613,0
1635605755.012092,0
1635605755.025830,0
1635605755.039302,0
1635605755.052816,0
1635605755.072214,0
1635605755.089861,0
1635605755.103562,0
1635605755.117038,0
1635605755.130455,0
1635605755.144524,0
1635605755.158324,0
1635605755.174210,0
1635605755.190355,0
1635605755.203711,0
1635605755.217630,0
1635605755.231793,0
1635605755.245690,0
1635605755.267236,0
1635605755.286935,0
1635605755.309266,0
1635605755.322434,0
1635605755.335987,0
1635605755.349887,0
1635605755.373090,0
1635605755.390076,0
1635605755.403556,0
1635605755.417294,0
1635605755.431395,0
1635605755.444278,0
1635605755.457606,0
1635605755.472933,0
1635605755.491523,0
1635605755.505816,0
1635605755.519150,0
1635605755.533075,0
1635605755.546930,0
1635605755.560558,0
1635605755.575227,0
1635605755.593622,0
1635605755.607497,0
1635605755.621056,0
1635605755.635006,0
1635605755.648807,0
1635605755.662987,0
1635605755.679251,0
1635605755.694445,0
1635605755.707752,0
1635605755.721926,0
1635605755.736417,0
1635605755.750212,0
1635605755.763971,0
1635605755.779474,0
1635605755.796329,0
1635605755.811281,0
1635605755.824924,0
1635605755.838741,0
1635605755.852377,0
1635605755.866772,0
1635605755.882318,0
1635605755.902586,0
1635605755.916765,0
1635605755.930505,0
1635605755.944412,0
1635605755.958349,0
1635605755.972681,0
1635605755.990839,0
1635605756.005691,0
1635605756.019152,0
1635605756.034010,0
1635605756.050197,0
1635605756.063369,0
1635605756.082237,0
1635605756.100267,0
1635605756.114321,0
1635605756.128456,0
1635605756.141963,0
1635605756.155332,0
1635605756.175705,0
1635605756.192021,0
1635605756.205701,0
1635605756.220817,0
1635605756.234257,0
1635605756.248204,0
1635605756.263907,0
1635605756.285151,0
1635605756.306537,0
1635605756.320470,0
1635605756.334090,0
1635605756.347367,0
1635605756.361695,0
1635605756.386794,0
1635605756.404374,0
1635605756.421533,0
1635605756.435171,0
1635605756.449410,0
1635605756.463317,0
1635605756.477139,0
1635605756.493632,0
1635605756.509448,0
