1635606413.257620,0
1635606413.274269,0
1635606413.291562,0
1635606413.313465,0
1635606413.329000,0
1635606413.342948,0
1635606413.356835,0
1635606413.370504,0
1635606413.384337,0
1635606413.397980,0
1635606413.412712,0
1635606413.429988,0
1635606413.443668,0
1635606413.457408,0
1635606413.471260,0
1635606413.484887,0
1635606413.498945,0
1635606413.517250,0
1635606413.531735,0
1635606413.546153,0
1635606413.560018,0
1635606413.574328,0
1635606413.588443,0
1635606413.605219,0
1635606413.621653,0
1635606413.642442,0
1635606413.656597,0
1635606413.669849,0
1635606413.684192,0
1635606413.697847,0
1635606413.720917,0
1635606413.741514,0
1635606413.765553,0
1635606413.778983,0
1635606413.793813,0
1635606413.809117,0
1635606413.828053,0
1635606413.846947,0
1635606413.861289,0
1635606413.874800,0
1635606413.888804,0
1635606413.902456,0
1635606413.924381,0
1635606413.941947,0
1635606413.955243,0
1635606413.969154,0
1635606413.983630,0
1635606413.998168,0
1635606414.011963,0
1635606414.041642,0
1635606414.056834,0
1635606414.071968,0
1635606414.085876,0
1635606414.100914,0
1635606414.125325,0
1635606414.140581,0
1635606414.160264,0
1635606414.184531,0
1635606414.198216,0
1635606414.220904,0
1635606414.236040,0
1635606414.253176,0
1635606414.266990,0
1635606414.285717,0
1635606414.299439,0
1635606414.321956,0
1635606414.337452,0
1635606414.351170,0
1635606414.370945,0
1635606414.384552,0
1635606414.399336,0
1635606414.413204,0
1635606414.429239,0
1635606414.445320,0
1635606414.459460,0
1635606414.473035,0
1635606414.486462,0
1635606414.500786,0
1635606414.515280,0
1635606414.529951,0
1635606414.546238,0
1635606414.560143,0
1635606414.574213,0
1635606414.623724,0
1635606414.645880,0
1635606414.669046,0
1635606414.688936,0
1635606414.712126,0
1635606414.732676,0
1635606414.747291,0
1635606414.760757,0
1635606414.774480,0
1635606414.787905,0
1635606414.801579,0
1635606414.818014,0
1635606414.833702,0
1635606414.849479,0
1635606414.864404,0
1635606414.878475,0
1635606414.891588,0
1635606414.906918,0
1635606414.930526,0
1635606414.952562,0
1635606414.966388,0
1635606414.980189,0
1635606414.994035,0
1635606415.009529,0
1635606415.030384,0
1635606415.050087,0
1635606415.063929,0
1635606415.077748,0
1635606415.091440,0
1635606415.107522,0
1635606415.134850,0
1635606415.151666,0
1635606415.165665,0
1635606415.179590,0
1635606415.202409,0
1635606415.215824,0
1635606415.235147,0
1635606415.251513,0
1635606415.265079,0
1635606415.278386,0
1635606415.292580,0
1635606415.307552,0
1635606415.321228,0
1635606415.338334,0
1635606415.355409,0
1635606415.369491,0
1635606415.383286,0
1635606415.397946,0
1635606415.410653,0
1635606415.425555,0
1635606415.451888,0
1635606415.465897,0
1635606415.479759,0
1635606415.493407,0
1635606415.507077,0
1635606415.521247,0
1635606415.537158,0
1635606415.553035,0
1635606415.566953,0
1635606415.580343,0
1635606415.595226,0
1635606415.609568,0
1635606415.622835,0
1635606415.638379,0
