1635605127.000742,0
1635605127.029125,0
1635605127.047025,0
1635605127.060338,0
1635605127.075359,0
1635605127.090924,0
1635605127.107506,0
1635605127.122239,0
1635605127.141446,0
1635605127.155982,0
1635605127.171578,0
1635605127.185652,0
1635605127.200354,0
1635605127.220910,0
1635605127.238064,0
1635605127.252546,0
1635605127.266385,0
1635605127.280124,0
1635605127.294307,0
1635605127.310593,0
1635605127.337067,0
1635605127.351764,0
1635605127.366300,0
1635605127.381020,0
1635605127.395530,0
1635605127.409912,0
1635605127.425908,0
1635605127.443447,0
1635605127.456952,0
1635605127.470865,0
1635605127.485982,0
1635605127.501365,0
1635605127.526152,0
1635605127.542735,0
1635605127.556465,0
1635605127.570646,0
1635605127.584857,0
1635605127.599924,0
1635605127.626586,0
1635605127.642094,0
1635605127.656675,0
1635605127.671040,0
1635605127.684684,0
1635605127.700907,0
1635605127.723451,0
1635605127.744028,0
1635605127.758515,0
1635605127.772174,0
1635605127.786406,0
1635605127.803113,0
1635605127.829109,0
1635605127.844974,0
1635605127.859120,0
1635605127.872319,0
1635605127.886378,0
1635605127.902538,0
1635605127.919132,0
1635605127.935408,0
1635605127.950134,0
1635605127.963920,0
1635605127.977667,0
1635605127.991468,0
1635605128.005039,0
1635605128.027907,0
1635605128.046016,0
1635605128.060369,0
1635605128.075389,0
1635605128.101453,0
1635605128.119284,0
1635605128.134128,0
1635605128.153039,0
1635605128.166861,0
1635605128.182012,0
1635605128.195651,0
1635605128.209220,0
1635605128.231176,0
1635605128.248582,0
1635605128.263453,0
1635605128.277652,0
1635605128.291220,0
1635605128.305353,0
1635605128.321238,0
1635605128.345601,0
1635605128.372216,0
1635605128.385776,0
1635605128.409032,0
1635605128.429335,0
1635605128.452967,0
1635605128.473051,0
1635605128.487777,0
1635605128.513294,0
1635605128.534526,0
1635605128.556581,0
1635605128.570256,0
1635605128.584237,0
1635605128.597514,0
1635605128.645538,0
1635605128.674799,0
1635605128.696573,0
1635605128.718032,0
1635605128.746055,0
1635605128.759906,0
1635605128.784235,0
1635605128.801749,0
1635605128.821400,0
1635605128.834889,0
1635605128.859581,0
1635605128.873998,0
1635605128.890708,0
1635605128.904546,0
1635605128.926391,0
1635605128.940726,0
1635605128.957801,0
1635605128.972733,0
1635605128.986243,0
1635605128.999642,0
1635605129.013927,0
1635605129.027856,0
1635605129.042990,0
1635605129.059322,0
1635605129.072898,0
1635605129.086893,0
1635605129.100932,0
1635605129.115085,0
1635605129.131953,0
1635605129.145923,0
1635605129.159854,0
